product, band, modis_date, dt, value_min, value_max, value_sum, value_range, value_mean, value_variance, value_standard_deviation, pixels_total, pixels_pass_qa, pixels_pass_qa_per_cent, proc_date, value_center
MOD15A2H,Fpar_500m,A2004073,2004-03-13,0.05,0.47,66.26,0.42,0.2325,0.0137,0.117,289,285,98.62,2015087074209,0.38
MOD15A2H,Fpar_500m,A2004081,2004-03-21,0.05,0.55,77.24,0.5,0.271,0.0153,0.1239,289,285,98.62,2015087195235,0.48
MOD15A2H,Fpar_500m,A2004089,2004-03-29,0.08,0.64,96.52,0.56,0.3387,0.0149,0.1221,289,285,98.62,2015088052746,0.52
MOD15A2H,Fpar_500m,A2004097,2004-04-06,0.04,0.73,97.25,0.69,0.3412,0.0324,0.1799,289,285,98.62,2015088101021,0.55
MOD15A2H,Fpar_500m,A2004105,2004-04-14,0.11,0.89,146.07,0.78,0.5125,0.0307,0.1753,289,285,98.62,2015088071701,0.65
MOD15A2H,Fpar_500m,A2004113,2004-04-22,0.23,0.87,133.77,0.64,0.4694,0.0278,0.1667,289,285,98.62,2015089195910,0.61
MOD15A2H,Fpar_500m,A2004121,2004-04-30,0.15,0.86,116.5501,0.71,0.4104,0.0349,0.1867,289,284,98.27,2015089202503,0.42
MOD15A2H,Fpar_500m,A2004129,2004-05-08,0.27,0.87,134.14,0.6,0.4707,0.0348,0.1866,289,285,98.62,2015089080900,0.57
MOD15A2H,Fpar_500m,A2004137,2004-05-16,0.35,0.9,171.4,0.55,0.6014,0.0104,0.1018,289,285,98.62,2015089184249,0.48
MOD15A2H,Fpar_500m,A2004145,2004-05-24,0.47,0.93,194.11,0.46,0.6811,0.0127,0.1128,289,285,98.62,2015090061839,0.57
MOD15A2H,Fpar_500m,A2004153,2004-06-01,0.07,0.83,97.43,0.76,0.3806,0.0352,0.1875,289,256,88.58,2015090072405,0.56
MOD15A2H,Fpar_500m,A2004161,2004-06-09,0.46,0.94,186.9901,0.48,0.6584,0.0134,0.1157,289,284,98.27,2015090054949,0.67
MOD15A2H,Fpar_500m,A2004169,2004-06-17,0.04,0.35,16.11,0.31,0.1831,0.0089,0.0942,289,88,30.45,2015090180159,F
MOD15A2H,Fpar_500m,A2004177,2004-06-25,0.49,0.89,198.5999,0.4,0.6968,0.0098,0.0992,289,285,98.62,2015091061836,0.61
MOD15A2H,Fpar_500m,A2004185,2004-07-03,0.08,0.89,179.39,0.81,0.6361,0.0201,0.1418,289,282,97.58,2015091085922,0.57
MOD15A2H,Fpar_500m,A2004193,2004-07-11,0.36,0.89,163.17,0.53,0.6228,0.0223,0.1493,289,262,90.66,2015091192805,F
MOD15A2H,Fpar_500m,A2004201,2004-07-19,0.32,0.89,183.8701,0.57,0.6452,0.0201,0.1417,289,285,98.62,2015092102923,0.69
MOD15A2H,Fpar_500m,A2004209,2004-07-27,0.4,0.89,183.2,0.49,0.6428,0.0182,0.1351,289,285,98.62,2015092091711,0.56
MOD15A2H,Fpar_500m,A2004217,2004-08-04,0.44,0.9,198.4299,0.46,0.6962,0.0136,0.1166,289,285,98.62,2015092110627,0.79
MOD15A2H,Fpar_500m,A2004225,2004-08-12,0.11,0.89,115.0199,0.78,0.5228,0.0378,0.1944,289,220,76.12,2015092194506,F
MOD15A2H,Fpar_500m,A2004233,2004-08-20,0.2,0.84,132.41,0.64,0.5035,0.0209,0.1447,289,263,91.0,2015094003834,0.49
MOD15A2H,Fpar_500m,A2004241,2004-08-28,0.04,0.94,126.54,0.9,0.5272,0.043,0.2074,289,240,83.04,2015093083054,0.83
MOD15A2H,Fpar_500m,A2004249,2004-09-05,0.05,0.83,68.61,0.78,0.2983,0.0376,0.194,289,230,79.58,2015093213319,F
MOD15A2H,Fpar_500m,A2004257,2004-09-13,0.52,0.89,202.17,0.37,0.7094,0.0086,0.0928,289,285,98.62,2015094091923,0.73
MOD15A2H,Fpar_500m,A2004265,2004-09-21,0.44,0.89,186.63,0.45,0.6548,0.0139,0.118,289,285,98.62,2015094104610,0.75
MOD15A2H,Fpar_500m,A2004273,2004-09-29,0.45,0.89,183.49,0.44,0.6438,0.014,0.1182,289,285,98.62,2015094103158,0.75
MOD15A2H,Fpar_500m,A2004281,2004-10-07,0.39,0.87,164.8499,0.48,0.5784,0.0202,0.1422,289,285,98.62,2015094205725,0.67
MOD15A2H,Fpar_500m,A2004289,2004-10-15,0.35,0.85,152.56,0.5,0.5353,0.0252,0.1589,289,285,98.62,2015095084412,0.64
MOD15A2H,Fpar_500m,A2004297,2004-10-23,0.22,0.81,135.1801,0.59,0.4743,0.0246,0.1568,289,285,98.62,2015121163821,0.65
MOD15A2H,Fpar_500m,A2004305,2004-10-31,0.21,0.84,135.02,0.63,0.4738,0.0337,0.1836,289,285,98.62,2015095201110,0.6
MOD15A2H,Fpar_500m,A2004313,2004-11-08,0.12,0.6,77.23,0.48,0.2729,0.0105,0.1025,289,283,97.92,2015096055055,0.38
MOD15A2H,Fpar_500m,A2004321,2004-11-16,0.24,0.78,127.16,0.54,0.4462,0.0323,0.1797,289,285,98.62,2015096064247,0.63
MOD15A2H,Fpar_500m,A2004329,2004-11-24,0.1,0.7,112.09,0.6,0.3933,0.0298,0.1725,289,285,98.62,2015096082449,0.58
MOD15A2H,Fpar_500m,A2004337,2004-12-02,0.2,0.76,128.2901,0.56,0.4501,0.0299,0.1729,289,285,98.62,2015096210636,0.6
MOD15A2H,Fpar_500m,A2004345,2004-12-10,0.14,0.76,119.04,0.62,0.4177,0.0331,0.1819,289,285,98.62,2015097045555,0.58
MOD15A2H,Fpar_500m,A2004353,2004-12-18,0.06,0.34,19.09,0.28,0.0959,0.0014,0.0381,289,199,68.86,2015097052018,F
MOD15A2H,Fpar_500m,A2004361,2004-12-26,0.08,0.73,115.75,0.65,0.4061,0.0312,0.1767,289,285,98.62,2015099004820,0.61
MOD15A2H,Fpar_500m,A2005001,2005-01-01,0.08,0.73,115.75,0.65,0.4061,0.0312,0.1767,289,285,98.62,2015099031925,0.61
MOD15A2H,Fpar_500m,A2005009,2005-01-09,0.05,0.47,22.01,0.42,0.1106,0.0054,0.0732,289,199,68.86,2015099032310,F
MOD15A2H,Fpar_500m,A2005017,2005-01-17,0.08,0.09,1.03,0.01,0.0858,0.0,0.0049,289,12,4.15,2015099031306,F
MOD15A2H,Fpar_500m,A2005025,2005-01-25,0.05,0.07,13.24,0.02,0.0602,0.0,0.0025,289,220,76.12,2015099202532,F
MOD15A2H,Fpar_500m,A2005033,2005-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2015100071355,F
MOD15A2H,Fpar_500m,A2005041,2005-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2015100072327,F
MOD15A2H,Fpar_500m,A2005049,2005-02-18,0.06,0.57,34.16,0.51,0.1294,0.0092,0.0957,289,264,91.35,2015100212012,F
MOD15A2H,Fpar_500m,A2005057,2005-02-26,0.06,0.26,38.87,0.2,0.1364,0.0041,0.0639,289,285,98.62,2015101082820,0.24
MOD15A2H,Fpar_500m,A2005065,2005-03-06,0.09,0.66,90.43,0.57,0.3173,0.0226,0.1505,289,285,98.62,2015101102910,0.5
MOD15A2H,Fpar_500m,A2005073,2005-03-14,0.05,0.06,1.95,0.01,0.0513,0.0,0.0034,289,38,13.15,2015101093823,F
MOD15A2H,Fpar_500m,A2005081,2005-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2015101224614,F
MOD15A2H,Fpar_500m,A2005089,2005-03-30,0.06,0.61,50.22,0.55,0.1762,0.0114,0.1069,289,285,98.62,2015102194027,0.31
MOD15A2H,Fpar_500m,A2005097,2005-04-07,0.09,0.82,107.76,0.73,0.3781,0.0182,0.1348,289,285,98.62,2015102203051,0.55
MOD15A2H,Fpar_500m,A2005105,2005-04-15,0.06,0.84,118.84,0.78,0.417,0.0305,0.1748,289,285,98.62,2015103012522,0.58
MOD15A2H,Fpar_500m,A2005113,2005-04-23,0.12,0.88,113.92,0.76,0.4485,0.05,0.2236,289,254,87.89,2015103094151,F
MOD15A2H,Fpar_500m,A2005121,2005-05-01,0.17,0.87,102.4,0.7,0.4414,0.025,0.1582,289,232,80.28,2015103132439,F
MOD15A2H,Fpar_500m,A2005129,2005-05-09,0.4,0.88,169.43,0.48,0.6206,0.0156,0.1249,289,273,94.46,2015103125629,0.71
MOD15A2H,Fpar_500m,A2005137,2005-05-17,0.04,0.84,26.4,0.8,0.1913,0.009,0.0951,289,138,47.75,2015103224508,F
MOD15A2H,Fpar_500m,A2005145,2005-05-25,0.31,0.87,157.38,0.56,0.5984,0.016,0.1265,289,263,91.0,2015104073853,F
MOD15A2H,Fpar_500m,A2005153,2005-06-02,0.05,0.89,91.36,0.84,0.4153,0.0448,0.2117,289,220,76.12,2015104094313,F
MOD15A2H,Fpar_500m,A2005161,2005-06-10,0.21,0.89,164.1199,0.68,0.6436,0.028,0.1673,289,255,88.24,2015104200900,0.74
MOD15A2H,Fpar_500m,A2005169,2005-06-18,0.2,0.95,166.61,0.75,0.6433,0.0189,0.1374,289,259,89.62,2015105071412,F
MOD15A2H,Fpar_500m,A2005177,2005-06-26,0.34,0.9,181.5899,0.56,0.6579,0.0172,0.1313,289,276,95.5,2015105074400,0.47
MOD15A2H,Fpar_500m,A2005185,2005-07-04,0.47,0.89,186.4399,0.42,0.6542,0.0157,0.1251,289,285,98.62,2015105190508,0.63
MOD15A2H,Fpar_500m,A2005193,2005-07-12,0.32,0.92,170.4699,0.6,0.6045,0.0258,0.1605,289,282,97.58,2015106050128,0.63
MOD15A2H,Fpar_500m,A2005201,2005-07-20,0.36,0.92,175.92,0.56,0.6173,0.0239,0.1546,289,285,98.62,2015106090746,0.76
MOD15A2H,Fpar_500m,A2005209,2005-07-28,0.4,0.89,188.43,0.49,0.6612,0.0176,0.1326,289,285,98.62,2015106103336,0.74
MOD15A2H,Fpar_500m,A2005217,2005-08-05,0.37,0.93,176.0001,0.56,0.6175,0.0194,0.1391,289,285,98.62,2015106192902,0.67
MOD15A2H,Fpar_500m,A2005225,2005-08-13,0.12,0.9,159.5399,0.78,0.616,0.0237,0.1539,289,259,89.62,2015107050106,0.58
MOD15A2H,Fpar_500m,A2005233,2005-08-21,0.09,0.94,91.77,0.85,0.5845,0.0632,0.2514,289,157,54.33,2015107083217,F
MOD15A2H,Fpar_500m,A2005241,2005-08-29,0.36,0.9,205.2401,0.54,0.7278,0.0149,0.1223,289,282,97.58,2015107203516,0.66
MOD15A2H,Fpar_500m,A2005249,2005-09-06,0.3,0.94,182.83,0.64,0.6553,0.0147,0.1213,289,279,96.54,2015108044202,0.71
MOD15A2H,Fpar_500m,A2005257,2005-09-14,0.57,0.91,211.3201,0.34,0.7415,0.0071,0.0842,289,285,98.62,2015108074214,0.86
MOD15A2H,Fpar_500m,A2005265,2005-09-22,0.32,0.9,169.8801,0.58,0.6003,0.0195,0.1396,289,283,97.92,2015108065204,0.67
MOD15A2H,Fpar_500m,A2005273,2005-09-30,0.44,0.9,192.9901,0.46,0.6772,0.011,0.1049,289,285,98.62,2015109040442,0.84
MOD15A2H,Fpar_500m,A2005281,2005-10-08,0.46,0.88,182.66,0.42,0.6409,0.014,0.1182,289,285,98.62,2015109154130,0.78
MOD15A2H,Fpar_500m,A2005289,2005-10-16,0.26,0.83,144.19,0.57,0.5059,0.03,0.1733,289,285,98.62,2015109160959,0.65
MOD15A2H,Fpar_500m,A2005297,2005-10-24,0.24,0.85,145.3599,0.61,0.51,0.0298,0.1726,289,285,98.62,2015109232716,0.61
MOD15A2H,Fpar_500m,A2005305,2005-11-01,0.06,0.84,155.2799,0.78,0.5448,0.0257,0.1603,289,285,98.62,2015110072310,0.75
MOD15A2H,Fpar_500m,A2005313,2005-11-09,0.06,0.21,18.31,0.15,0.0944,0.0027,0.0519,289,194,67.13,2015110093640,F
MOD15A2H,Fpar_500m,A2005321,2005-11-17,0.1,0.7,123.22,0.6,0.4324,0.0266,0.163,289,285,98.62,2015110100834,0.61
MOD15A2H,Fpar_500m,A2005329,2005-11-25,0.15,0.78,128.47,0.63,0.4508,0.0318,0.1782,289,285,98.62,2015110210601,0.6
MOD15A2H,Fpar_500m,A2005337,2005-12-03,0.09,0.72,111.04,0.63,0.3896,0.0334,0.1827,289,285,98.62,2015112062313,0.57
MOD15A2H,Fpar_500m,A2005345,2005-12-11,0.12,0.76,119.7001,0.64,0.42,0.0325,0.1804,289,285,98.62,2015112051036,0.57
MOD15A2H,Fpar_500m,A2005353,2005-12-19,0.08,0.73,120.05,0.65,0.4212,0.0297,0.1722,289,285,98.62,2015112055038,0.63
MOD15A2H,Fpar_500m,A2005361,2005-12-27,0.08,0.08,0.08,0.0,0.08,0.0,0.0,289,1,0.35,2015112233118,F
MOD15A2H,Fpar_500m,A2006001,2006-01-01,0.06,0.69,84.0001,0.63,0.2947,0.0375,0.1937,289,285,98.62,2015113045554,0.42
MOD15A2H,Fpar_500m,A2006009,2006-01-09,0.08,0.72,77.19,0.64,0.2708,0.0276,0.1661,289,285,98.62,2015113075134,0.46
MOD15A2H,Fpar_500m,A2006017,2006-01-17,0.08,0.1,6.41,0.02,0.0832,0.0,0.005,289,77,26.64,2015113065923,F
MOD15A2H,Fpar_500m,A2006025,2006-01-25,0.09,0.67,95.45,0.58,0.3349,0.0254,0.1595,289,285,98.62,2015113044109,0.52
MOD15A2H,Fpar_500m,A2006033,2006-02-02,0.06,0.53,11.47,0.47,0.1639,0.012,0.1095,289,70,24.22,2015114060119,F
MOD15A2H,Fpar_500m,A2006041,2006-02-10,0.09,0.68,101.58,0.59,0.3564,0.0235,0.1533,289,285,98.62,2015114061015,0.6
MOD15A2H,Fpar_500m,A2006049,2006-02-18,0.06,0.67,58.06,0.61,0.2322,0.0153,0.1237,289,250,86.51,2015114064658,F
MOD15A2H,Fpar_500m,A2006057,2006-02-26,0.09,0.68,102.23,0.59,0.3587,0.028,0.1672,289,285,98.62,2015114064855,0.58
MOD15A2H,Fpar_500m,A2006065,2006-03-06,0.04,0.43,38.3601,0.39,0.1346,0.0091,0.0953,289,285,98.62,2015115042201,0.24
MOD15A2H,Fpar_500m,A2006073,2006-03-14,0.04,0.29,28.07,0.25,0.0995,0.0072,0.0848,289,282,97.58,2015115050235,0.23
MOD15A2H,Fpar_500m,A2006081,2006-03-22,0.04,0.81,33.14,0.77,0.1227,0.0121,0.1101,289,270,93.43,2015115055143,0.17
MOD15A2H,Fpar_500m,A2006089,2006-03-30,0.05,0.67,97.08,0.62,0.3406,0.018,0.1341,289,285,98.62,2015115054625,0.54
MOD15A2H,Fpar_500m,A2006097,2006-04-07,0.05,0.38,34.62,0.33,0.1302,0.0035,0.0594,289,266,92.04,2015116075707,0.18
MOD15A2H,Fpar_500m,A2006105,2006-04-15,0.1,0.87,130.63,0.77,0.4632,0.0324,0.1799,289,282,97.58,2015116072709,0.65
MOD15A2H,Fpar_500m,A2006113,2006-04-23,0.04,0.33,18.37,0.29,0.0993,0.0013,0.036,289,185,64.01,2015116080730,F
MOD15A2H,Fpar_500m,A2006121,2006-05-01,0.16,0.88,132.55,0.72,0.4768,0.0296,0.1722,289,278,96.19,2015116082411,0.47
MOD15A2H,Fpar_500m,A2006129,2006-05-09,0.25,0.86,91.9,0.61,0.4294,0.0211,0.1453,289,214,74.05,2015117051726,F
MOD15A2H,Fpar_500m,A2006137,2006-05-17,0.05,0.89,150.64,0.84,0.5884,0.0266,0.1632,289,256,88.58,2015117043106,0.67
MOD15A2H,Fpar_500m,A2006145,2006-05-25,0.04,0.23,20.97,0.19,0.1098,0.001,0.0312,289,191,66.09,2015117051420,F
MOD15A2H,Fpar_500m,A2006153,2006-06-02,0.14,0.88,116.96,0.74,0.565,0.0244,0.1563,289,207,71.63,2015117054151,0.81
MOD15A2H,Fpar_500m,A2006161,2006-06-10,0.18,0.83,130.75,0.65,0.4637,0.0297,0.1723,289,282,97.58,2015119064324,0.57
MOD15A2H,Fpar_500m,A2006169,2006-06-18,0.4,0.89,212.94,0.49,0.7498,0.0079,0.089,289,284,98.27,2015119061626,0.4
MOD15A2H,Fpar_500m,A2006177,2006-06-26,0.5,0.94,213.12,0.44,0.7478,0.0117,0.1081,289,285,98.62,2015119063530,0.82
MOD15A2H,Fpar_500m,A2006185,2006-07-04,0.05,0.9,160.8701,0.85,0.5958,0.0292,0.171,289,270,93.43,2015119072331,0.8
MOD15A2H,Fpar_500m,A2006193,2006-07-12,0.37,0.9,158.2799,0.53,0.6207,0.0251,0.1583,289,255,88.24,2015120062834,0.8
MOD15A2H,Fpar_500m,A2006201,2006-07-20,0.22,0.9,173.5801,0.68,0.6834,0.0161,0.1268,289,254,87.89,2015120065222,F
MOD15A2H,Fpar_500m,A2006209,2006-07-28,0.2,0.9,155.42,0.7,0.5955,0.0214,0.1464,289,261,90.31,2015120071210,0.48
MOD15A2H,Fpar_500m,A2006217,2006-08-05,0.05,0.87,154.8,0.82,0.5733,0.0244,0.1561,289,270,93.43,2015120062130,F
MOD15A2H,Fpar_500m,A2006225,2006-08-13,0.58,0.92,214.12,0.34,0.7593,0.0062,0.079,289,282,97.58,2015121061710,0.86
MOD15A2H,Fpar_500m,A2006233,2006-08-21,0.36,0.9,199.45,0.54,0.72,0.0101,0.1007,289,277,95.85,2015121075325,0.85
MOD15A2H,Fpar_500m,A2006241,2006-08-29,0.61,0.93,222.7599,0.32,0.7844,0.0055,0.074,289,284,98.27,2015121075418,0.9
MOD15A2H,Fpar_500m,A2006249,2006-09-06,0.26,0.89,167.81,0.63,0.736,0.0083,0.0909,289,228,78.89,2015121092739,F
MOD15A2H,Fpar_500m,A2006257,2006-09-14,0.4,0.9,181.5799,0.5,0.6394,0.0195,0.1398,289,284,98.27,2015122234651,0.55
MOD15A2H,Fpar_500m,A2006265,2006-09-22,0.5,0.89,199.01,0.39,0.6983,0.0109,0.1045,289,285,98.62,2015123111358,0.84
MOD15A2H,Fpar_500m,A2006273,2006-09-30,0.41,0.89,155.55,0.48,0.6197,0.0171,0.1308,289,251,86.85,2015123105739,F
MOD15A2H,Fpar_500m,A2006281,2006-10-08,0.05,0.88,145.48,0.83,0.5233,0.0245,0.1566,289,278,96.19,2015123104600,0.56
MOD15A2H,Fpar_500m,A2006289,2006-10-16,0.22,0.82,119.8001,0.6,0.4204,0.0262,0.162,289,285,98.62,2015123113708,0.56
MOD15A2H,Fpar_500m,A2006297,2006-10-24,0.25,0.84,147.8101,0.59,0.5186,0.028,0.1673,289,285,98.62,2015123112923,0.66
MOD15A2H,Fpar_500m,A2006305,2006-11-01,0.25,0.86,156.8599,0.61,0.5504,0.0284,0.1684,289,285,98.62,2015124090813,0.75
MOD15A2H,Fpar_500m,A2006313,2006-11-09,0.17,0.85,142.69,0.68,0.5007,0.0284,0.1684,289,285,98.62,2015124080052,0.69
MOD15A2H,Fpar_500m,A2006321,2006-11-17,0.06,0.59,5.31,0.53,0.1609,0.0267,0.1635,289,33,11.42,2015124074829,F
MOD15A2H,Fpar_500m,A2006329,2006-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2015124090401,F
MOD15A2H,Fpar_500m,A2006337,2006-12-03,0.06,0.71,57.18,0.65,0.2102,0.0135,0.116,289,272,94.12,2015125105250,0.45
MOD15A2H,Fpar_500m,A2006345,2006-12-11,0.08,0.76,119.6701,0.68,0.4199,0.0332,0.1822,289,285,98.62,2015125105319,0.59
MOD15A2H,Fpar_500m,A2006353,2006-12-19,0.08,0.75,123.79,0.67,0.4344,0.0353,0.1878,289,285,98.62,2015125123449,0.63
MOD15A2H,Fpar_500m,A2006361,2006-12-27,0.08,0.81,102.38,0.73,0.3592,0.0348,0.1866,289,285,98.62,2015125112844,0.66
MOD15A2H,Fpar_500m,A2007001,2007-01-01,0.05,0.43,45.52,0.38,0.1592,0.012,0.1097,289,286,98.96,2015126042955,0.28
MOD15A2H,Fpar_500m,A2007009,2007-01-09,0.05,0.49,58.8999,0.44,0.2059,0.0209,0.1447,289,286,98.96,2015126120431,0.37
MOD15A2H,Fpar_500m,A2007017,2007-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2015126123922,F
MOD15A2H,Fpar_500m,A2007025,2007-01-25,0.09,0.76,107.79,0.67,0.3769,0.0395,0.1986,289,286,98.96,2015126113154,0.56
MOD15A2H,Fpar_500m,A2007033,2007-02-02,0.13,0.72,108.51,0.59,0.3794,0.0316,0.1777,289,286,98.96,2015126234602,0.55
MOD15A2H,Fpar_500m,A2007041,2007-02-10,0.06,0.4,43.36,0.34,0.1516,0.0097,0.0983,289,286,98.96,2015128063910,0.34
MOD15A2H,Fpar_500m,A2007049,2007-02-18,0.05,0.31,16.8,0.26,0.0844,0.0028,0.0527,289,199,68.86,2015128063648,F
MOD15A2H,Fpar_500m,A2007057,2007-02-26,0.14,0.8,117.45,0.66,0.4107,0.0271,0.1646,289,286,98.96,2015128222348,0.65
MOD15A2H,Fpar_500m,A2007065,2007-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2015128232211,F
MOD15A2H,Fpar_500m,A2007073,2007-03-14,0.07,0.75,100.67,0.68,0.352,0.0142,0.1191,289,286,98.96,2015129085444,0.58
MOD15A2H,Fpar_500m,A2007081,2007-03-22,0.05,0.55,64.22,0.5,0.2245,0.018,0.1343,289,286,98.96,2015129101816,0.36
MOD15A2H,Fpar_500m,A2007089,2007-03-30,0.05,0.89,73.54,0.84,0.3283,0.019,0.1379,289,224,77.51,2015129102006,F
MOD15A2H,Fpar_500m,A2007097,2007-04-07,0.11,0.84,115.53,0.73,0.404,0.0276,0.1662,289,286,98.96,2015129102405,0.61
MOD15A2H,Fpar_500m,A2007105,2007-04-15,0.05,0.86,98.63,0.81,0.3523,0.0222,0.1492,289,280,96.89,2015130094935,0.18
MOD15A2H,Fpar_500m,A2007113,2007-04-23,0.12,0.87,115.7899,0.75,0.4077,0.0461,0.2146,289,284,98.27,2015130230502,0.49
MOD15A2H,Fpar_500m,A2007121,2007-05-01,0.32,0.89,159.6199,0.57,0.5581,0.0262,0.1617,289,286,98.96,2015130193707,0.67
MOD15A2H,Fpar_500m,A2007129,2007-05-09,0.35,0.88,164.55,0.53,0.5753,0.0209,0.1445,289,286,98.96,2015130194109,0.65
MOD15A2H,Fpar_500m,A2007137,2007-05-17,0.36,0.91,159.49,0.55,0.5779,0.0161,0.1269,289,276,95.5,2015131082800,0.72
MOD15A2H,Fpar_500m,A2007145,2007-05-25,0.07,0.94,186.04,0.87,0.6716,0.0178,0.1333,289,277,95.85,2015131230629,0.85
MOD15A2H,Fpar_500m,A2007153,2007-06-02,0.04,0.12,2.5,0.08,0.061,0.0005,0.0224,289,41,14.19,2015132002300,F
MOD15A2H,Fpar_500m,A2007161,2007-06-10,0.05,0.86,95.1299,0.81,0.3867,0.04,0.2,289,246,85.12,2015132003749,0.49
MOD15A2H,Fpar_500m,A2007169,2007-06-18,0.34,0.92,200.1201,0.58,0.7251,0.0104,0.1019,289,276,95.5,2015131231643,F
MOD15A2H,Fpar_500m,A2007177,2007-06-26,0.15,0.94,161.7901,0.79,0.5758,0.0442,0.2103,289,281,97.23,2015132204116,0.77
MOD15A2H,Fpar_500m,A2007185,2007-07-04,0.44,0.9,185.54,0.46,0.6626,0.0156,0.1249,289,280,96.89,2015133095923,0.67
MOD15A2H,Fpar_500m,A2007193,2007-07-12,0.3,0.89,168.13,0.59,0.6005,0.0203,0.1426,289,280,96.89,2015133105935,0.75
MOD15A2H,Fpar_500m,A2007201,2007-07-20,0.33,0.9,183.3499,0.57,0.6411,0.021,0.145,289,286,98.96,2015133110908,0.69
MOD15A2H,Fpar_500m,A2007209,2007-07-28,0.37,0.9,193.8499,0.53,0.6802,0.0158,0.1257,289,285,98.62,2015133215159,0.83
MOD15A2H,Fpar_500m,A2007217,2007-08-05,0.42,0.9,175.7999,0.48,0.6147,0.0201,0.1419,289,286,98.96,2015164045027,0.68
MOD15A2H,Fpar_500m,A2007225,2007-08-13,0.05,0.93,155.14,0.88,0.6108,0.025,0.1581,289,254,87.89,2015164201307,F
MOD15A2H,Fpar_500m,A2007233,2007-08-21,0.04,0.93,85.83,0.89,0.4877,0.064,0.253,289,176,60.9,2015164195025,F
MOD15A2H,Fpar_500m,A2007241,2007-08-29,0.41,0.91,179.64,0.5,0.6532,0.0148,0.1218,289,275,95.16,2015164202930,0.79
MOD15A2H,Fpar_500m,A2007249,2007-09-06,0.05,0.9,48.41,0.85,0.2848,0.0268,0.1637,289,170,58.82,2015164221509,F
MOD15A2H,Fpar_500m,A2007257,2007-09-14,0.59,0.89,213.6901,0.3,0.7472,0.0063,0.0793,289,286,98.96,2015166150318,0.72
MOD15A2H,Fpar_500m,A2007265,2007-09-22,0.51,0.94,207.11,0.43,0.7267,0.009,0.0951,289,285,98.62,2015167073745,0.83
MOD15A2H,Fpar_500m,A2007273,2007-09-30,0.49,0.92,196.76,0.43,0.688,0.0131,0.1145,289,286,98.96,2015167082113,0.83
MOD15A2H,Fpar_500m,A2007281,2007-10-08,0.31,0.9,170.31,0.59,0.6148,0.0204,0.143,289,277,95.85,2015167085542,0.8
MOD15A2H,Fpar_500m,A2007289,2007-10-16,0.45,0.87,173.68,0.42,0.6073,0.0181,0.1346,289,286,98.96,2015167084513,0.74
MOD15A2H,Fpar_500m,A2007297,2007-10-24,0.29,0.85,151.7499,0.56,0.5306,0.0251,0.1584,289,286,98.96,2015167224535,0.66
MOD15A2H,Fpar_500m,A2007305,2007-11-01,0.25,0.85,154.06,0.6,0.5387,0.0256,0.1601,289,286,98.96,2015168123554,0.79
MOD15A2H,Fpar_500m,A2007313,2007-11-09,0.21,0.84,134.9,0.63,0.4717,0.0286,0.1691,289,286,98.96,2015168104752,0.64
MOD15A2H,Fpar_500m,A2007321,2007-11-17,0.16,0.83,129.8601,0.67,0.4541,0.0261,0.1617,289,286,98.96,2015168134216,0.69
MOD15A2H,Fpar_500m,A2007329,2007-11-25,0.13,0.79,126.0999,0.66,0.4409,0.0349,0.1869,289,286,98.96,2015168120042,0.59
MOD15A2H,Fpar_500m,A2007337,2007-12-03,0.06,0.79,83.77,0.73,0.3003,0.0255,0.1596,289,279,96.54,2015168235001,0.23
MOD15A2H,Fpar_500m,A2007345,2007-12-11,0.09,0.79,109.91,0.7,0.3843,0.0321,0.1791,289,286,98.96,2015169072100,0.59
MOD15A2H,Fpar_500m,A2007353,2007-12-19,0.07,0.15,5.31,0.08,0.083,0.0002,0.0132,289,64,22.15,2015169142059,F
MOD15A2H,Fpar_500m,A2007361,2007-12-27,0.08,0.75,112.9999,0.67,0.3951,0.0315,0.1774,289,286,98.96,2015169065025,0.64
MOD15A2H,Fpar_500m,A2008001,2008-01-01,0.09,0.77,114.7,0.68,0.401,0.0316,0.1778,289,286,98.96,2015169111132,0.64
MOD15A2H,Fpar_500m,A2008009,2008-01-09,0.07,0.73,100.75,0.66,0.3523,0.0319,0.1786,289,286,98.96,2015169120402,0.66
MOD15A2H,Fpar_500m,A2008017,2008-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2015169223331,F
MOD15A2H,Fpar_500m,A2008025,2008-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,0,0.0,2015170081855,F
MOD15A2H,Fpar_500m,A2008033,2008-02-02,0.06,0.67,88.93,0.61,0.3109,0.0348,0.1865,289,286,98.96,2015170075142,0.58
MOD15A2H,Fpar_500m,A2008041,2008-02-10,0.06,0.72,82.17,0.66,0.2873,0.0174,0.132,289,286,98.96,2015170084133,0.45
MOD15A2H,Fpar_500m,A2008049,2008-02-18,0.05,0.51,51.17,0.46,0.1789,0.0106,0.103,289,286,98.96,2015171184339,0.23
